ID,Data,Sexo,Idade,Horário,CAUSA DA MORTE,Local,Latitude,Longitude,Município,Classificação
1520,25/04/2020,masculino,56,23:00:00,ARMA BRANCA,Rio Grande,"-2,662003","-44,291596",São Luís,HOMICÍDIO DOLOSO
1521,25/04/2020,masculino,14,02:00:00,ARMA DE FOGO,Vila Riod,"-2,595961","-44,195568",São Luís,HOMICÍDIO DOLOSO
1522,30/04/2020,masculino,39,23:00:00,ARMA BRANCA,Vila São Luís – Bacanga,"-2,547884","-44,332948",São José de Ribamar,HOMICÍDIO DOLOSO
1523,30/04/2020,masculino,50,02:00:00,OUTROS MEIOS,Aterro do bacanga,"-2,539863","-44,3024",São Luís,HOMICÍDIO DOLOSO
1524,04/05/2020,masculino,24,14:48:00,ARMA DE FOGO,Cidade Olímpica,"-2,594718","-44,18345",São Luís,HOMICÍDIO DOLOSO
1525,05/05/2020,feminino,25,18:00:00,OUTROS MEIOS,Santa Bárbara,"-2,60265","-44,210186",São Luís,HOMICÍDIO DOLOSO
1526,07/05/2020,masculino,40,20:23:00,ARMA DE FOGO,Gapara,"-2,58996","-44,301295",São Luís,HOMICÍDIO DOLOSO
1527,08/05/2020,masculino,34,19:30:00,ARMA DE FOGO,Cidade Operária,"-2,573668","-44,199457",São Luís,HOMICÍDIO DOLOSO
1528,09/05/2020,masculino,31,16:00:00,ARMA DE FOGO,Vila São Sebastião,"-2,573346","-44,264312",São Luís,HOMICÍDIO DOLOSO
1529,10/05/2020,masculino,38,08:40:00,ARMA DE FOGO,Camboa,"-2,524172","-44,291157",São Luís,HOMICÍDIO DOLOSO
1530,11/05/2020,masculino,40,15:45:00,ARMA DE FOGO,Liberdade,"-2,527837","-44,285545",São Luís,HOMICÍDIO DOLOSO
1531,11/05/2020,feminino,85,19:30:00,ESPANCAMENTO,Nova Betel,"-2,615768","-44,22452",São Luís,LATROCÍNIO
1532,13/05/2020,masculino,25,14:20:00,ARMA DE FOGO,Rio grande,"-2,662003","-44,291596",São Luís,HOMICÍDIO DOLOSO
1533,15/05/2020,masculino,17,12:05:00,ARMA DE FOGO,Vila Cafeteira-PCL,"-2,538985","-44,14856",Paço do Lumiar,HOMICÍDIO DOLOSO
1534,15/05/2020,masculino,33,19:00:00,ARMA DE FOGO,Outeiro,"-2,548599","-44,069778",São José de Ribamar,HOMICÍDIO DOLOSO
1535,15/05/2020,masculino,19,18:15:00,ARMA DE FOGO,Cruzeiro do anil,"-2,540185","-44,230099",São Luís,HOMICÍDIO DOLOSO
1536,15/05/2020,masculino,39,19:23:00,ARMA DE FOGO,Parque Jair,"-2,507301","-44,182334",São José de Ribamar,HOMICÍDIO DOLOSO
1537,16/05/2020,masculino,34,04:00:00,ARMA BRANCA,Residencial João Alberto,"-2,560914","-44,24234",São Luís,HOMICÍDIO DOLOSO
1538,16/05/2020,masculino,22,13:30:00,ARMA DE FOGO,São Raimundo,"-2,596433","-44,231129",São Luís,HOMICÍDIO DOLOSO
1539,17/05/2020,masculino,44,18:47:00,ARMA BRANCA,Anjo da Guarda,"-2,559842","-44,32904",São Luís,HOMICÍDIO DOLOSO
1540,17/05/2020,masculino,17,19:42:00,ARMA DE FOGO,Vila dos nobres,"-2,561863","-44,277579",São Luís,HOMICÍDIO DOLOSO
1541,17/05/2020,masculino,37,19:30:00,ARMA DE FOGO,Vila São Sebastião,"-2,573346","-44,264312",São Luís,HOMICÍDIO DOLOSO
1542,17/05/2020,masculino,30,22:00:00,ARMA DE FOGO,Vila Alcione Ferreira,"-2,553572","-44,073672",São José de Ribamar,HOMICÍDIO DOLOSO
1543,17/05/2020,masculino,22,21:08:00,ARMA DE FOGO,Fátima,"-2,545758","-44,282992",São Luís,HOMICÍDIO DOLOSO
1544,17/05/2020,masculino,29,03:17:00,ARMA DE FOGO,Vila Isabel Cafeteira,"-2,544719","-44,226193",São Luís,HOMICÍDIO DOLOSO
1545,17/05/2020,masculino,25,02:00:00,OUTROS MEIOS,Centro-SLZ,"-2,530153","-44,299664",São Luís,HOMICÍDIO DOLOSO
1546,18/05/2020,masculino,22,10:57:00,ARMA DE FOGO,Vila Funil,"-2,607644","-44,245893",São Luís,MORTE DECORRENTE DE INTERVENÇÃO POLICIAL
1547,19/05/2020,masculino,17,06:00:00,ARMA DE FOGO,Alonso Costa,"-2,491051","-44,204822",São José de Ribamar,MORTE DECORRENTE DE INTERVENÇÃO POLICIAL
1548,21/05/2020,masculino,24,21:50:00,ARMA DE FOGO,Parque Shalon,"-2,492756","-44,241976",São Luís,HOMICÍDIO DOLOSO
1549,21/05/2020,masculino,29,19:30:00,ARMA DE FOGO,Vila Dr. Julinho,"-2,551579","-44,082963",São José de Ribamar,HOMICÍDIO DOLOSO
1550,22/05/2020,masculino,21,19:20:00,ARMA DE FOGO,João Paulo,"-2,547023","-44,27398",São Luís,HOMICÍDIO DOLOSO
1551,22/05/2020,masculino,22,18:30:00,ARMA DE FOGO,Bom Jesus,"-2,565726","-44,274752",São Luís,HOMICÍDIO DOLOSO
1552,23/05/2020,masculino,33,13:33:00,ARMA DE FOGO,Parque Araçagi,"-2,491136","-44,200281",Paço do Lumiar,MORTE DECORRENTE DE INTERVENÇÃO POLICIAL
1553,25/05/2020,masculino,35,20:16:00,ARMA DE FOGO,Vila Magril,"-2,611482","-44,204991",São Luís,HOMICÍDIO DOLOSO
1554,25/05/2020,masculino,22,06:37:00,ARMA DE FOGO,-,"-2,647449","-44,074745",-,MORTE A ESCLARECER
1555,26/05/2020,masculino,24,19:30:00,ARMA DE FOGO,Barramar,"-2,49073","-44,246889",São Luís,HOMICÍDIO DOLOSO
1556,26/05/2020,masculino,34,18:30:00,ARMA DE FOGO,Vila Cafeteira-SJR,"-2,561171","-44,192204",São José de Ribamar,HOMICÍDIO DOLOSO
1557,26/05/2020,feminino,66,10:00:00,ESGANADURA,Recanto dos Signos,"-2,568009","-44,193063",São Luís,HOMICÍDIO DOLOSO
1558,31/05/2020,masculino,17,15:53:00,ARMA DE FOGO,Cidade Operária,"-2,573668","-44,199457",São Luís,HOMICÍDIO DOLOSO
1559,31/05/2020,masculino,15,15:53:00,ARMA DE FOGO,Cidade Operária,"-2,573668","-44,199457",São Luís,HOMICÍDIO DOLOSO
1560,03/06/2020,Masculino,26,20:40:00,ARMA DE FOGO,Vila Vitória,"-2,608866","-44,203942",São Luís,HOMICÍDIO DOLOSO
1561,05/06/2020,Masculino,34,19:28:00,ARMA DE FOGO,Vila Isabel,"-2,562243","-44,319727",São Luís,HOMICÍDIO DOLOSO
1562,06/06/2020,Masculino,25,13:20:00,ARMA BRANCA,Jardim Tropical I,"-2,57504","-44,177828",São José de Ribamar,HOMICÍDIO DOLOSO
1563,06/06/2020,Masculino,58,08:00:00,ESTRANGULAMENTO,Quintas do Calhau,"-2,489422","-44,25426",São Luís,HOMICÍDIO DOLOSO
1564,06/06/2020,Masculino,18,12:30:00,ARMA DE FOGO,Jaguarema,"-2,486678","-44,20804",São Luís,HOMICÍDIO DOLOSO
1565,06/06/2020,Masculino,27,08:00:00,ESPANCAMENTO,Quintas do Calhau,"-2,489422","-44,25426",São Luís,HOMICÍDIO DOLOSO
1566,06/06/2020,Masculino,33,04:00:00,ARMA BRANCA,São Cristóvão,"-2,568524","-44,232674",São Luís,HOMICÍDIO DOLOSO
1567,07/06/2020,Masculino,50,02:00:00,ARMA BRANCA,Parque Araçagi,"-2,491136","-44,200281",São José de Ribamar,HOMICÍDIO DOLOSO
1568,08/06/2020,Masculino,20,02:30:00,ARMA DE FOGO,Vila São José – SJR,"-2,548224","-44,085131",São José de Ribamar,HOMICÍDIO DOLOSO
1569,08/06/2020,Masculino,29,18:30:00,ARMA DE FOGO,Vila Conceição – Coroadinho,"-2,568449","-44,261609",São Luís,HOMICÍDIO DOLOSO
1570,09/06/2020,Masculino,18,20:30:00,ARMA DE FOGO,Outeiro,"-2,548599","-44,069778",São José de Ribamar,HOMICÍDIO DOLOSO
1571,09/06/2020,Masculino,32,11:03:00,ARMA DE FOGO,Distrito industrial,"-2,640547","-44,264002",São Luís,LATROCÍNIO
1572,09/06/2020,Masculino,47,13:32:00,ARMA DE FOGO,Jordôa,"-2,546219","-44,266738",São Luís,LATROCÍNIO
1573,09/06/2020,Masculino,57,20:18:00,ARMA DE FOGO,Vassoural,"-2,507258","-44,176326",Paço do Lumiar,LATROCÍNIO
1574,09/06/2020,Masculino,17,12:30:00,ARMA DE FOGO,Coroadinho,"-2,563829","-44,265997",São Luís,MORTE DECORRENTE DE INTERVENÇÃO POLICIAL
1575,10/06/2020,Masculino,23,02:30:00,ARMA DE FOGO,Anjo da Guarda,"-2,559842","-44,32904",São Luís,HOMICÍDIO DOLOSO
1576,13/06/2020,Masculino,19,04:15:00,ARMA DE FOGO,Pão de Açúcar,"-2,539263","-44,241343",São Luís,HOMICÍDIO DOLOSO
1577,13/06/2020,Masculino,39,15:20:00,ARMA DE FOGO,Vila Esperança,"-2,614318","-44,259523",São Luís,HOMICÍDIO DOLOSO
1578,16/06/2020,Masculino,42,21:30:00,ARMA BRANCA,Iguaíba,"-2,477074","-44,096889",Paço do Lumiar,HOMICÍDIO DOLOSO
1579,16/06/2020,Masculino,41,11:30:00,ARMA DE FOGO,Lagoa da Jansen,"-2,492916","-44,302025",São Luís,HOMICÍDIO DOLOSO
1580,16/06/2020,Masculino,33,09:00:00,ARMA DE FOGO,São Brás dos Macacos,"-2,590044","-44,165545",São José de Ribamar,HOMICÍDIO DOLOSO
1581,16/06/2020,Masculino,33,11:45:00,ARMA DE FOGO,São Raimundo,"-2,596433","-44,231129",São José de Ribamar,HOMICÍDIO DOLOSO
1582,24/06/2020,Masculino,25,16:40:00,ARMA DE FOGO,Vila Muruaí,"-2,69887","-44,313397",São Luís,HOMICÍDIO DOLOSO
1583,25/06/2020,Masculino,20,22:00:00,ARMA DE FOGO,Vila São Sebastião,"-2,573346","-44,264312",São Luís,HOMICÍDIO DOLOSO
1584,25/06/2020,Masculino,21,14:00:00,ARMA DE FOGO,Cruzeiro de Santa Bárbara,"-2,601492","-44,217095",São Luís,HOMICÍDIO DOLOSO
1585,25/06/2020,Masculino,21,00:30:00,ARMA DE FOGO,Itapera,"-2,671284","-44,281511",São Luís,HOMICÍDIO DOLOSO
1586,29/06/2020,Masculino,19,20:43:00,ARMA DE FOGO,Anil,"-2,548481","-44,238682",São Luís,MORTE DECORRENTE DE INTERVENÇÃO POLICIAL
1587,29/06/2020,Masculino,19,20:43:00,ARMA DE FOGO,Anil,"-2,548481","-44,238682",São Luís,MORTE DECORRENTE DE INTERVENÇÃO POLICIAL
1588,30/06/2020,Masculino,25,22:00:00,OUTROS MEIOS,Vila Cafeteira-PCL,"-2,538985","-44,14856",Paço do Lumiar,HOMICÍDIO DOLOSO
1589,30/06/2020,Masculino,21,21:30:00,ARMA DE FOGO,Parque Jair,"-2,507301","-44,182334",São José de Ribamar,HOMICÍDIO DOLOSO
1590,30/06/2020,Masculino,24,21:30:00,ARMA DE FOGO,Parque Jair,"-2,507301","-44,182334",São José de Ribamar,HOMICÍDIO DOLOSO
1591,01/07/2020,Masculino,20,17:15:00,ARMA DE FOGO,Vila Palmeira,"-2,541625","-44,254272",São Luís,HOMICÍDIO DOLOSO
1592,02/07/2020,Masculino,23,10:57:00,ARMA DE FOGO,São Cristóvão,"-2,568524","-44,232674",São Luís,HOMICÍDIO DOLOSO
1593,03/07/2020,Masculino,47,23:00:00,OUTROS MEIOS,Sítio Natureza,"-2,545115","-44,157014",Paço do Lumiar,HOMICÍDIO DOLOSO
1594,06/07/2020,Masculino,27,21:46:00,ARMA BRANCA,Vila Bangu,"-2,52698","-44,291564",São Luís,HOMICÍDIO DOLOSO
1595,06/07/2020,Masculino,25,21:46:00,ARMA BRANCA,Vila Bangu,"-2,52698","-44,291564",São Luís,HOMICÍDIO DOLOSO
1596,06/07/2020,Masculino,23,21:27:00,ARMA DE FOGO,Residencial Cidade Verde,"-2,534354","-44,139891",Paço do Lumiar,HOMICÍDIO DOLOSO
1597,07/07/2020,Masculino,29,19:00:00,ARMA BRANCA,Coroadinho,"-2,563829","-44,265997",São Luís,LESÃO CORPORAL SEGUIDA DE MORTE
1598,09/07/2020,Masculino,20,22:10:00,ARMA DE FOGO,Vila Apaco,"-2,587483","-44,204174",São Luís,HOMICÍDIO DOLOSO
1599,11/07/2020,Masculino,24,20:30:00,ARMA DE FOGO,Residencial Albino Soeiro,"-2,617397","-44,18963",São Luís,LATROCÍNIO
1600,14/07/2020,Masculino,18,23:00:00,ARMA DE FOGO,Cidade Operária,"-2,573668","-44,199457",São Luís,HOMICÍDIO DOLOSO
1601,14/07/2020,Masculino,51,19:19:00,ARMA DE FOGO,Residencial Novo Horizonte,"-2,525437","-44,147015",São Luís,HOMICÍDIO DOLOSO
1602,15/07/2020,Masculino,28,16:42:00,ARMA DE FOGO,Parque Bob Kennedy,"-2,477889","-44,174652",Paço do Lumiar,HOMICÍDIO DOLOSO
1603,16/07/2020,Masculino,27,05:00:00,A APURAR,Vila Isabel Cafeteira,"-2,544719","-44,226193",São Luís,HOMICÍDIO DOLOSO
1604,16/07/2020,Masculino,56,14:00:00,ARMA BRANCA,Cidade Olímpica,"-2,594718","-44,18345",São Luís,HOMICÍDIO DOLOSO
1605,17/07/2020,Masculino,27,12:00:00,ARMA DE FOGO,Vila São Sebastião,"-2,573346","-44,264312",São Luís,LATROCÍNIO
1606,19/07/2020,Masculino,38,20:16:00,ARMA DE FOGO,Cohatrac IV,"-2,53504","-44,204049",São Luís,HOMICÍDIO DOLOSO
1607,19/07/2020,Masculino,19,02:00:00,ARMA DE FOGO,Vila Passos,"-2,535273","-44,287228",São Luís,HOMICÍDIO DOLOSO
1608,20/07/2020,Masculino,20,19:30:00,ARMA DE FOGO,Mata de Itapera,"-2,663283","-44,282623",São Luís,HOMICÍDIO DOLOSO
1609,23/07/2020,Masculino,30,15:00:00,ARMA BRANCA,Residencial Ivaldo Rodrigues,"-2,611438","-44,191089",São Luís,HOMICÍDIO DOLOSO
1610,24/07/2020,Masculino,21,15:30:00,ARMA BRANCA,Fátima,"-2,545758","-44,282992",São Luís,HOMICÍDIO DOLOSO
1611,24/07/2020,Masculino,29,23:00:00,ARMA DE FOGO,Cajueiro,"-2,617183","-44,347687",São Luís,HOMICÍDIO DOLOSO
1612,24/07/2020,Masculino,24,10:30:00,ARMA DE FOGO,Parque Vitória,"-2,516712","-44,209328",São José de Ribamar,HOMICÍDIO DOLOSO
1613,25/07/2020,Masculino,18,22:00:00,ARMA DE FOGO,Vicente Fialho,"-2,509273","-44,238317",São Luís,HOMICÍDIO DOLOSO
1614,25/07/2020,Feminino,25,09:00:00,ESTRANGULAMENTO,Maiobinha,"-2,560249","-44,203362",São José de Ribamar,HOMICÍDIO DOLOSO
1615,27/07/2020,Feminino,15,15:00:00,ARMA DE FOGO,Vila Progresso – Recanto dos Vinhais,"-2,517076","-44,268379",São Luís,HOMICÍDIO DOLOSO
1616,28/07/2020,Masculino,16,21:00:00,ARMA DE FOGO,Bequimão,"-2,530003","-44,246321",São Luís,HOMICÍDIO DOLOSO
1617,30/07/2020,Masculino,32,10:30:00,ARMA DE FOGO,Residencial Nova Vida,"-2,623956","-44,194758",São Luís,HOMICÍDIO DOLOSO
1618,30/07/2020,Masculino,23,19:00:00,ARMA DE FOGO,Conjunto São Raimundo,"-2,597269","-44,230077",São Luís,HOMICÍDIO DOLOSO
1619,31/07/2020,Masculino,22,09:50:00,ARMA DE FOGO,Liberdade,"-2,527837","-44,285545",São Luís,HOMICÍDIO DOLOSO
1620,31/07/2020,Masculino,39,22:00:00,ARMA BRANCA,Turú,"-2,520163","-44,223018",São Luís,LATROCÍNIO
1621,02/08/2020,Masculino,36,22:30:00,ARMA BRANCA,Estiva,"-2,756847","-44,348245",São Luís,HOMICÍDIO DOLOSO
1622,04/08/2020,Masculino,15,02:00:00,ARMA DE FOGO,Vila Alcione Ferreira,"-2,553572","-44,073672",São José de Ribamar,HOMICÍDIO DOLOSO
1623,05/08/2020,Masculino,21,19:00:00,ARMA DE FOGO,Vila Embratel,"-2,568181","-44,311981",São Luís,HOMICÍDIO DOLOSO
1624,05/08/2020,Masculino,30,18:00:00,ARMA BRANCA,Cohab-Anil IV,"-2,544258","-44,214821",São Luís,HOMICÍDIO DOLOSO
1625,07/08/2020,Masculino,30,01:00:00,ARMA DE FOGO,Vila Samara,"-2,742188","-44,347044",São Luís,HOMICÍDIO DOLOSO
1626,08/08/2020,Masculino,26,17:40:00,ARMA DE FOGO,Pedrinhas,"-2,688089","-44,302711",São Luís,MORTE DECORRENTE DE INTERVENÇÃO POLICIAL
1627,09/08/2020,Masculino,20,19:15:00,ARMA DE FOGO,Coroadinho,"-2,563829","-44,265997",São Luís,HOMICÍDIO DOLOSO
1628,09/08/2020,Masculino,24,16:00:00,ARMA DE FOGO,J. Câmara,"-2,544944","-44,068007",São José de Ribamar,HOMICÍDIO DOLOSO
1629,10/08/2020,Masculino,52,05:00:00,OUTROS MEIOS,Pedrinhas,"-2,688089","-44,302711",São Luís,LATROCÍNIO
1630,11/08/2020,Masculino,44,05:40:00,ARMA DE FOGO,Cidade Operária,"-2,573668","-44,199457",São Luís,LATROCÍNIO
1631,12/08/2020,Masculino,32,13:00:00,ARMA DE FOGO,Vila Embratel,"-2,568181","-44,311981",São Luís,HOMICÍDIO DOLOSO
1632,12/08/2020,Masculino,36,21:30:00,ARMA DE FOGO,Tirirical,"-2,570053","-44,242718",São Luís,LATROCÍNIO
1633,13/08/2020,Masculino,34,11:20:00,ARMA DE FOGO,-,"-2,647449","-44,074745",São José de Ribamar,LESÃO CORPORAL SEGUIDA DE MORTE
1634,15/08/2020,Masculino,21,15:00:00,ARMA DE FOGO,Bequimão,"-2,530003","-44,246321",São Luís,HOMICÍDIO DOLOSO
1635,16/08/2020,Masculino,32,19:00:00,ARMA DE FOGO,Rio do meio,"-2,610409","-44,234905",São Luís,HOMICÍDIO DOLOSO
1636,17/08/2020,Masculino,17,12:56:00,ARMA DE FOGO,Fátima,"-2,545758","-44,282992",São Luís,HOMICÍDIO DOLOSO
1637,17/08/2020,Masculino,30,12:00:00,ESQUARTEJAMENTO,Vila Maranhão,"-2,624857","-44,314127",São Luís,HOMICÍDIO DOLOSO
1638,18/08/2020,Masculino,27,06:10:00,ARMA DE FOGO,Vila Conceição – Coroadinho,"-2,568449","-44,261609",São Luís,HOMICÍDIO DOLOSO
1639,19/08/2020,Masculino,45,15:30:00,ARMA DE FOGO,Vila Muruaí,"-2,69887","-44,313397",São Luís,HOMICÍDIO DOLOSO
1640,20/08/2020,Masculino,42,07:00:00,ARMA DE FOGO,Residencial Orquídeas,"-2,541471","-44,171541",Paço do Lumiar,HOMICÍDIO DOLOSO
1641,21/08/2020,Masculino,18,19:30:00,ARMA DE FOGO,Angelim,"-2,531117","-44,236429",São Luís,HOMICÍDIO DOLOSO
1642,21/08/2020,Masculino,36,14:00:00,ARMA DE FOGO,Vila Conceição – Coroadinho,"-2,568449","-44,261609",São Luís,HOMICÍDIO DOLOSO
1643,22/08/2020,Masculino,18,19:00:00,ARMA DE FOGO,Bequimão,"-2,530003","-44,246321",São Luís,HOMICÍDIO DOLOSO
1644,22/08/2020,Masculino,23,13:07:00,ARMA DE FOGO,Vila Passos,"-2,535273","-44,287228",São Luís,HOMICÍDIO DOLOSO
1645,23/08/2020,Masculino,34,02:30:00,ARMA DE FOGO,Renascença I,"-2,506358","-44,295974",São Luís,HOMICÍDIO DOLOSO
1646,25/08/2020,Masculino,30,05:28:00,ARMA DE FOGO,Olho D’água,"-2,488136","-44,228125",São Luís,HOMICÍDIO DOLOSO
1647,26/08/2020,Masculino,20,18:00:00,ARMA DE FOGO,Caúra,"-2,554012","-44,049929",São José Ribamar,HOMICÍDIO DOLOSO
1648,26/08/2020,Masculino,30,23:40:00,OUTROS MEIOS,Jardim São Cristóvão,"-2,571954","-44,225979",São Luís,HOMICÍDIO DOLOSO
1649,28/08/2020,Masculino,48,19:40:00,ARMA DE FOGO,Centro-SLZ,"-2,530153","-44,299664",São Luís,HOMICÍDIO DOLOSO
1650,29/08/2020,Masculino,34,20:00:00,ARMA DE FOGO,Jardim São Cristóvão,"-2,571954","-44,225979",São Luís,HOMICÍDIO DOLOSO
1651,01/09/2020,Masculino,15,19:00:00,ARMA DE FOGO,Vila Luizão,"-2,489208","-44,211817",São Luís,HOMICÍDIO DOLOSO
1652,01/09/2020,Feminino,65,-,A APURAR,Maioba,"-2,526465","-44,181175",Paço do Lumiar,MORTE A ESCLARECER
1653,03/09/2020,Masculino,39,00:40:00,ARMA DE FOGO,Ipase,"-2,533893","-44,259313",São Luís,HOMICÍDIO DOLOSO
1654,03/09/2020,Masculino,31,19:00:00,ARMA BRANCA,Cidade Olímpica,"-2,594718","-44,18345",São Luís,HOMICÍDIO DOLOSO
1655,03/09/2020,Feminino,41,14:00:00,ARMA BRANCA,-,"-2,647449","-44,074745",-,MORTE A ESCLARECER
1656,04/09/2020,Masculino,36,18:00:00,ARMA DE FOGO,Estiva,"-2,756847","-44,348245",São Luís,HOMICÍDIO DOLOSO
1657,04/09/2020,Masculino,19,00:20:00,ARMA DE FOGO,Cruzeiro de Santa Bárbara,"-2,601492","-44,217095",São Luís,MORTE DECORRENTE DE INTERVENÇÃO POLICIAL
1658,05/09/2020,Masculino,22,17:30:00,ARMA DE FOGO,Vila Vitória,"-2,608866","-44,203942",São Luís,HOMICÍDIO DOLOSO
1659,06/09/2020,Masculino,32,15:00:00,ARMA DE FOGO,Vieira,"-2,554856","-44,052909",São José de Ribamar,HOMICÍDIO DOLOSO
1660,06/09/2020,Masculino,26,23:37:00,OUTROS MEIOS,João de Deus,"-2,558878","-44,231944",São Luís,HOMICÍDIO DOLOSO
1661,09/09/2020,Masculino,39,19:44:00,ARMA DE FOGO,Monte Castelo,"-2,534483","-44,280224",São Luís,HOMICÍDIO DOLOSO
1662,10/09/2020,Masculino,29,16:00:00,ARMA DE FOGO,Vicente Fialho,"-2,509273","-44,238317",São Luís,HOMICÍDIO DOLOSO
1663,10/09/2020,Masculino,26,16:52:00,ARMA DE FOGO,Bequimão,"-2,530003","-44,246321",São Luís,HOMICÍDIO DOLOSO
1664,11/09/2020,Masculino,18,18:38:00,ARMA DE FOGO,Residencial Novo Horizonte,"-2,525437","-44,147015",São Luís,HOMICÍDIO DOLOSO
1665,13/09/2020,Masculino,30,03:24:00,ARMA DE FOGO,Vila São Luís – SJR,"-2,564303","-44,184417",São José de Ribamar,HOMICÍDIO DOLOSO
1666,13/09/2020,Masculino,18,00:20:00,ARMA DE FOGO,Vila Luizão,"-2,489208","-44,211817",São Luís,HOMICÍDIO DOLOSO
1667,14/09/2020,Masculino,21,09:15:00,ARMA BRANCA,Conjunto Paranã I,"-2,53474","-44,161263",Paço do Lumiar,HOMICÍDIO DOLOSO
1668,15/09/2020,Masculino,35,23:00:00,A APURAR,Tirirical,"-2,570053","-44,242718",São Luís,MORTE A ESCLARECER
1669,18/09/2020,Masculino,25,18:30:00,ARMA DE FOGO,Moropóia,"-2,549831","-44,061999",São José de Ribamar,HOMICÍDIO DOLOSO
1670,19/09/2020,masculino,45,14:55:00,ARMA DE FOGO,Santa Cruz,"-2,547409","-44,247136",São Luís,LESÃO CORPORAL SEGUIDA DE MORTE
1671,19/09/2020,Masculino,16,07:30:00,ARMA DE FOGO,Conjunto São Raimundo,"-2,597269","-44,230077",São Luís,HOMICÍDIO DOLOSO
1672,19/09/2020,Masculino,37,21:20:00,ARMA DE FOGO,Cohama,"-2,514675","-44,244518",São Luís,LATROCÍNIO
1673,20/09/2020,Masculino,41,01:05:00,ARMA BRANCA,Vila do Povo,"-2,522075","-44,159358",Paço do Lumiar,HOMICÍDIO DOLOSO
1674,20/09/2020,Masculino,25,14:40:00,ARMA DE FOGO,Quebra Pote,"-2,694348","-44,21804",São Luís,HOMICÍDIO DOLOSO
1675,21/09/2020,Masculino,15,20:00:00,ARMA DE FOGO,Apaco,"-2,587483","-44,204174",São Luís,HOMICÍDIO DOLOSO
1676,21/09/2020,Masculino,14,20:00:00,ARMA DE FOGO,Apaco,"-2,587483","-44,204174",São Luís,HOMICÍDIO DOLOSO
1677,21/09/2020,Masculino,19,17:00:00,ARMA DE FOGO,Santa Clara,"-2,598936","-44,200004",São Luís,HOMICÍDIO DOLOSO
1678,21/09/2020,Masculino,72,05:47:00,A APURAR,Centro-RPS,"-2,423994","-44,100022",Raposa,MORTE A ESCLARECER
1679,21/09/2020,Masculino,26,01:54:00,ESPANCAMENTO,São Francisco,"-2,510474","-44,3049",São Luís,LESÃO CORPORAL SEGUIDA DE MORTE
1680,23/09/2020,Masculino,19,11:00:00,ARMA DE FOGO,Cidade Operária,"-2,573668","-44,199457",São Luís,HOMICÍDIO DOLOSO
1681,23/09/2020,Masculino,19,20:29:00,ARMA DE FOGO,Turiúba,"-2,564212","-44,101233",São José de Ribamar,HOMICÍDIO DOLOSO
1682,23/09/2020,Masculino,28,20:29:00,ARMA DE FOGO,Turiúba,"-2,564212","-44,101233",São José de Ribamar,HOMICÍDIO DOLOSO
1683,24/09/2020,Masculino,18,23:00:00,ARMA DE FOGO,Macaúba,"-2,539006","-44,290631",São Luís,HOMICÍDIO DOLOSO
1684,24/09/2020,Masculino,29,22:40:00,ARMA DE FOGO,Nova Aurora,"-2,531267","-44,187398",São José de Ribamar,HOMICÍDIO DOLOSO
1685,24/09/2020,Masculino,21,22:32:00,ARMA DE FOGO,Cohab-Anil III,"-2,545458","-44,218726",São Luís,HOMICÍDIO DOLOSO
1686,24/09/2020,Masculino,43,11:00:00,ARMA BRANCA,Conjunto São Raimundo,"-2,597269","-44,230077",São Luís,HOMICÍDIO DOLOSO
1687,24/09/2020,Masculino,18,22:30:00,ARMA DE FOGO,Vila Luizão,"-2,489208","-44,211817",São Luís,HOMICÍDIO DOLOSO
1688,24/09/2020,Masculino,18,19:15:00,ARMA DE FOGO,Ipem São Cristóvão,"-2,56861","-44,220271",São Luís,MORTE DECORRENTE DE INTERVENÇÃO POLICIAL
1689,24/09/2020,Masculino,35,19:15:00,ARMA DE FOGO,Ipem São Cristóvão,"-2,56861","-44,220271",São Luís,LATROCÍNIO
1690,25/09/2020,Masculino,15,01:20:00,ARMA DE FOGO,Maracanã,"-2,637332","-44,285717",São Luís,HOMICÍDIO DOLOSO
1691,25/09/2020,Masculino,28,09:20:00,ARMA DE FOGO,Fabril,"-2,534501","-44,289502",São Luís,HOMICÍDIO DOLOSO
1692,25/09/2020,Masculino,21,01:00:00,ARMA DE FOGO,Cidade Olímpica,"-2,594718","-44,18345",São Luís,MORTE DECORRENTE DE INTERVENÇÃO POLICIAL
1693,26/09/2020,Masculino,21,08:30:00,ARMA DE FOGO,Cidade Olímpica,"-2,594718","-44,18345",São Luís,HOMICÍDIO DOLOSO
1694,27/09/2020,Masculino,27,14:30:00,ARMA DE FOGO,Calhau,"-2,490966","-44,271169",São Luís,HOMICÍDIO DOLOSO
1695,27/09/2020,Masculino,28,23:40:00,ARMA DE FOGO,Conjunto Paranã I,"-2,53474","-44,161263",Paço do Lumiar,HOMICÍDIO DOLOSO
1696,29/09/2020,Masculino,36,08:00:00,ESPANCAMENTO,Inhaúma,"-2,734214","-44,336872",São Luís,HOMICÍDIO DOLOSO
1697,02/10/2020,Masculino,45,12:00:00,ARMA BRANCA,Residencial Ribeira,"-2,637268","-44,253809",São Luís,HOMICÍDIO DOLOSO
1698,02/10/2020,Masculino,20,18:27:00,ARMA DE FOGO,Cohama,"-2,514675","-44,244518",São Luís,MORTE DECORRENTE DE INTERVENÇÃO POLICIAL
